driver_id,week_number,total_requests,accepted_rides,cancelled_rides,peak_rides_accepted,difficult_rides_accepted,raw_acceptance_score,effective_acceptance_score,decayed_score,period,period_score,is_reset_week,final_score
D010,11,26,18,2,0,4,0.6923076923076923,0.6153846153846154,0.5645041870843189,2,0.5753840278189541,False,0.5645041870843189
D010,12,28,23,2,3,3,0.8214285714285714,0.75,0.5969426651389909,2,0.5753840278189541,False,0.5969426651389909
D010,13,25,15,2,4,0,0.6,0.52,0.583813929051602,2,0.5753840278189541,False,0.583813929051602
D010,14,35,27,1,0,2,0.7714285714285715,0.7428571428571429,0.6104029567078092,2,0.5753840278189541,False,0.6104029567078092
D010,15,47,26,5,3,1,0.5531914893617021,0.44680851063829785,0.5835150146123981,2,0.5753840278189541,False,0.5835150146123981
D010,16,45,28,4,5,2,0.6222222222222222,0.5333333333333333,0.5753840278189541,2,0.5753840278189541,False,0.5753840278189541
D010,17,40,27,3,3,7,0.675,0.6,0.5793251621237759,3,0.5534177701284158,True,0.0
D010,18,23,15,0,1,1,0.6521739130434783,0.6521739130434783,0.590871916689065,3,0.5534177701284158,False,0.590871916689065
D010,19,46,28,6,2,7,0.6086956521739131,0.4782608695652174,0.5731732082808354,3,0.5534177701284158,False,0.5731732082808354
D010,20,47,30,4,0,6,0.6382978723404256,0.5531914893617021,0.5700550937873293,3,0.5534177701284158,False,0.5700550937873293
D010,21,40,19,3,1,3,0.475,0.4,0.5436778143854636,3,0.5534177701284158,False,0.5436778143854636
D010,22,33,22,1,2,1,0.6666666666666666,0.6363636363636364,0.5579812373225856,3,0.5534177701284158,False,0.5579812373225856
D010,23,44,29,6,3,4,0.6590909090909091,0.5227272727272727,0.5525641998223668,3,0.5534177701284158,False,0.5525641998223668
D010,24,43,29,5,1,3,0.6744186046511628,0.5581395348837209,0.5534177701284158,3,0.5534177701284158,False,0.5534177701284158
D011,1,48,34,3,3,4,0.7083333333333334,0.6458333333333334,0.6458333333333334,1,0.5667656765970519,True,0.0
D011,2,20,14,2,5,3,0.7,0.6,0.6210585585585585,1,0.5667656765970519,False,0.6210585585585585
D011,3,23,14,2,2,0,0.6086956521739131,0.5217391304347826,0.5824504232334756,1,0.5667656765970519,False,0.5824504232334756
D011,4,31,20,2,2,3,0.6451612903225806,0.5806451612903226,0.5818839110322744,1,0.5667656765970519,False,0.5818839110322744
D011,5,25,20,5,1,4,0.8,0.6,0.5867687560725371,1,0.5667656765970519,False,0.5867687560725371
D011,6,37,20,2,3,0,0.5405405405405406,0.4864864864864865,0.5626179513204113,1,0.5667656765970519,False,0.5626179513204113
D011,7,49,33,6,10,6,0.673469387755102,0.5510204081632653,0.560057496788239,1,0.5667656765970519,False,0.560057496788239
D011,8,27,17,1,1,3,0.6296296296296297,0.5925925925925926,0.5667656765970519,1,0.5667656765970519,False,0.5667656765970519
D011,9,45,26,8,2,3,0.5777777777777777,0.4,0.5342104928660252,2,0.6009814471628953,True,0.0
D011,10,23,16,2,0,2,0.6956521739130435,0.6086956521739131,0.5481221076328433,2,0.6009814471628953,False,0.5481221076328433
D011,11,28,20,0,4,2,0.7142857142857143,0.7142857142857143,0.5780558598170863,2,0.6009814471628953,False,0.5780558598170863
D011,12,20,12,2,3,1,0.6,0.5,0.5644058843490898,2,0.6009814471628953,False,0.5644058843490898
D011,13,22,16,2,1,2,0.7272727272727273,0.6363636363636364,0.57668404411824,2,0.6009814471628953,False,0.57668404411824
D011,14,25,20,1,4,5,0.8,0.76,0.6073310167499911,2,0.6009814471628953,False,0.6073310167499911
D011,15,32,26,4,3,2,0.8125,0.6875,0.6205073746965091,2,0.6009814471628953,False,0.6205073746965091
D011,16,40,22,2,1,5,0.55,0.5,0.6009814471628953,2,0.6009814471628953,False,0.6009814471628953
D011,17,41,26,4,3,4,0.6341463414634146,0.5365853658536586,0.5906713280549711,3,0.5780024744597742,True,0.0
D011,18,35,24,1,2,2,0.6857142857142857,0.6571428571428571,0.6012072730405386,3,0.5780024744597742,False,0.6012072730405386
D011,19,47,36,2,5,6,0.7659574468085106,0.723404255319149,0.6204125713922729,3,0.5780024744597742,False,0.6204125713922729
D011,20,28,18,2,3,0,0.6428571428571429,0.5714285714285714,0.6127686984674832,3,0.5780024744597742,False,0.6127686984674832
D011,21,37,25,2,2,4,0.6756756756756757,0.6216216216216216,0.6141418771377557,3,0.5780024744597742,False,0.6141418771377557
D011,22,43,27,4,4,6,0.627906976744186,0.5348837209302325,0.6019106328626639,3,0.5780024744597742,False,0.6019106328626639
D011,23,24,17,3,3,2,0.7083333333333334,0.5833333333333334,0.599056090703835,3,0.5780024744597742,False,0.599056090703835
D011,24,39,22,4,4,1,0.5641025641025641,0.46153846153846156,0.5780024744597742,3,0.5780024744597742,False,0.5780024744597742
D012,1,23,19,1,1,2,0.8260869565217391,0.782608695652174,0.782608695652174,1,0.5437496283543729,True,0.0
D012,2,29,21,3,3,6,0.7241379310344828,0.6206896551724138,0.6950848899874387,1,0.5437496283543729,False,0.6950848899874387
D012,3,42,28,4,2,2,0.6666666666666666,0.5714285714285714,0.6470163502172279,1,0.5437496283543729,False,0.6470163502172279
D012,4,37,24,3,4,3,0.6486486486486487,0.5675675675675675,0.6220843978696312,1,0.5437496283543729,False,0.6220843978696312
D012,5,35,21,6,4,2,0.6,0.42857142857142855,0.5699053171648018,1,0.5437496283543729,False,0.5699053171648018
D012,6,31,17,3,4,2,0.5483870967741935,0.45161290322580644,0.5414171606393164,1,0.5437496283543729,False,0.5414171606393164
D012,7,28,14,2,0,2,0.5,0.42857142857142855,0.5165035765987621,1,0.5437496283543729,False,0.5165035765987621
D012,8,37,26,2,4,5,0.7027027027027027,0.6486486486486487,0.5437496283543729,1,0.5437496283543729,False,0.5437496283543729
D012,9,31,25,4,2,7,0.8064516129032258,0.6774193548387096,0.5698439817835163,2,0.5959190659295682,True,0.0
D012,10,31,19,1,2,1,0.6129032258064516,0.5806451612903226,0.5718613212068613,2,0.5959190659295682,False,0.5718613212068613
D012,11,48,25,2,4,7,0.5208333333333334,0.4791666666666667,0.5551627259265677,2,0.5959190659295682,False,0.5551627259265677
D012,12,39,25,6,4,4,0.6410256410256411,0.48717948717948717,0.5432741945170467,2,0.5959190659295682,False,0.5432741945170467
D012,13,49,37,6,3,7,0.7551020408163265,0.6326530612244898,0.5585249211545009,2,0.5959190659295682,False,0.5585249211545009
D012,14,24,22,4,2,4,0.9166666666666666,0.75,0.590535945360301,2,0.5959190659295682,False,0.590535945360301
D012,15,21,15,3,3,4,0.7142857142857143,0.5714285714285714,0.5873955088955238,2,0.5959190659295682,False,0.5873955088955238
D012,16,25,18,2,2,2,0.72,0.64,0.5959190659295682,2,0.5959190659295682,False,0.5959190659295682
D012,17,29,19,1,3,3,0.6551724137931034,0.6206896551724138,0.5998849551618772,3,0.5463243950649496,True,0.0
D012,18,48,26,7,5,4,0.5416666666666666,0.3958333333333333,0.5675421357427712,3,0.5463243950649496,False,0.5675421357427712
D012,19,28,21,4,3,1,0.75,0.6071428571428571,0.5737660510576233,3,0.5463243950649496,False,0.5737660510576233
D012,20,41,24,3,4,5,0.5853658536585366,0.5121951219512195,0.5641580084661784,3,0.5463243950649496,False,0.5641580084661784
D012,21,37,20,1,3,1,0.5405405405405406,0.5135135135135135,0.5563025307866715,3,0.5463243950649496,False,0.5563025307866715
D012,22,32,18,3,5,5,0.5625,0.46875,0.5427912854815148,3,0.5463243950649496,False,0.5427912854815148
D012,23,30,19,1,3,3,0.6333333333333333,0.6,0.5515818358619718,3,0.5463243950649496,False,0.5515818358619718
D012,24,29,16,1,2,5,0.5517241379310345,0.5172413793103449,0.5463243950649496,3,0.5463243950649496,False,0.5463243950649496
D013,1,20,13,1,3,1,0.65,0.6,0.6,1,0.5888865905938968,True,0.0
D013,2,31,19,3,3,2,0.6129032258064516,0.5161290322580645,0.5546643417611159,1,0.5888865905938968,False,0.5546643417611159
D013,3,41,23,3,3,2,0.5609756097560976,0.4878048780487805,0.5286742684035511,1,0.5888865905938968,False,0.5286742684035511
D013,4,22,17,1,0,2,0.7727272727272727,0.7272727272727273,0.5909967754036457,1,0.5888865905938968,False,0.5909967754036457
D013,5,27,17,3,0,3,0.6296296296296297,0.5185185185185185,0.571453646955616,1,0.5888865905938968,False,0.571453646955616
D013,6,39,27,3,3,2,0.6923076923076923,0.6153846153846154,0.582033465755889,1,0.5888865905938968,False,0.582033465755889
D013,7,20,14,2,1,5,0.7,0.6,0.5860000381074147,1,0.5888865905938968,False,0.5860000381074147
D013,8,35,24,3,1,5,0.6857142857142857,0.6,0.5888865905938968,1,0.5888865905938968,False,0.5888865905938968
D013,9,24,17,3,2,1,0.7083333333333334,0.5833333333333334,0.5878025107393826,2,0.5863294229861078,True,0.0
D013,10,46,29,2,2,7,0.6304347826086957,0.5869565217391305,0.5876445051288982,2,0.5863294229861078,False,0.5876445051288982
D013,11,20,11,1,2,1,0.55,0.5,0.5718556753743791,2,0.5863294229861078,False,0.5718556753743791
D013,12,26,18,5,2,3,0.6923076923076923,0.5,0.5592899537438054,2,0.5863294229861078,False,0.5592899537438054
D013,13,32,21,1,2,2,0.65625,0.625,0.5705020667376731,2,0.5863294229861078,False,0.5705020667376731
D013,14,34,24,3,4,6,0.7058823529411765,0.6176470588235294,0.5783838208121046,2,0.5863294229861078,False,0.5783838208121046
D013,15,49,33,5,3,9,0.673469387755102,0.5714285714285714,0.5772406747752024,2,0.5863294229861078,False,0.5772406747752024
D013,16,30,20,1,1,3,0.6666666666666666,0.6333333333333333,0.5863294229861078,2,0.5863294229861078,False,0.5863294229861078
D013,17,20,14,2,1,1,0.7,0.6,0.5885181474305418,3,0.6236684660887039,True,0.0
D013,18,21,15,0,0,4,0.7142857142857143,0.7142857142857143,0.6084526996145724,3,0.6236684660887039,False,0.6084526996145724
D013,19,39,30,0,3,4,0.7692307692307693,0.7692307692307693,0.6337216607445191,3,0.6236684660887039,False,0.6337216607445191
D013,20,20,15,3,1,1,0.75,0.6,0.6284594508446543,3,0.6236684660887039,False,0.6284594508446543
D013,21,25,15,2,1,4,0.6,0.52,0.611636283863957,3,0.6236684660887039,False,0.611636283863957
D013,22,21,18,1,2,4,0.8571428571428571,0.8095238095238095,0.6421746004379854,3,0.6236684660887039,False,0.6421746004379854
D013,23,43,29,3,3,2,0.6744186046511628,0.6046511627906976,0.636408841289878,3,0.6236684660887039,False,0.636408841289878
D013,24,47,30,4,3,7,0.6382978723404256,0.5531914893617021,0.6236684660887039,3,0.6236684660887039,False,0.6236684660887039
D014,1,42,25,2,3,1,0.5952380952380952,0.5476190476190477,0.5476190476190477,1,0.6249433973931057,True,0.0
D014,2,46,28,3,4,5,0.6086956521739131,0.5434782608695652,0.5453807845112192,1,0.6249433973931057,False,0.5453807845112192
D014,3,37,15,1,2,0,0.40540540540540543,0.3783783783783784,0.4804624536529721,1,0.6249433973931057,False,0.4804624536529721
D014,4,42,28,1,2,4,0.6666666666666666,0.6428571428571429,0.5314237965170275,1,0.6249433973931057,False,0.5314237965170275
D014,5,23,20,2,3,0,0.8695652173913043,0.782608695652174,0.5991536090011202,1,0.6249433973931057,False,0.5991536090011202
D014,6,28,22,2,4,3,0.7857142857142857,0.7142857142857143,0.626880673884145,1,0.6249433973931057,False,0.626880673884145
D014,7,25,16,3,1,0,0.64,0.52,0.6032840291344633,1,0.6249433973931057,False,0.6032840291344633
D014,8,24,21,4,4,3,0.875,0.7083333333333334,0.6249433973931057,1,0.6249433973931057,False,0.6249433973931057
D014,9,36,28,5,2,8,0.7777777777777778,0.6388888888888888,0.6276657683697285,2,0.5644390592130336,True,0.0
D014,10,49,26,2,4,3,0.5306122448979592,0.4897959183673469,0.6019157765725168,2,0.5644390592130336,False,0.6019157765725168
D014,11,24,12,0,1,2,0.5,0.5,0.5835560306507784,2,0.5644390592130336,False,0.5835560306507784
D014,12,25,17,2,2,2,0.68,0.6,0.5864316607282557,2,0.5644390592130336,False,0.5864316607282557
D014,13,27,20,1,3,1,0.7407407407407407,0.7037037037037037,0.6064418033438298,2,0.5644390592130336,False,0.6064418033438298
D014,14,27,18,4,1,1,0.6666666666666666,0.5185185185185185,0.5917426873243111,2,0.5644390592130336,False,0.5917426873243111
D014,15,32,18,3,2,2,0.5625,0.46875,0.5715279408314509,2,0.5644390592130336,False,0.5715279408314509
D014,16,36,22,3,6,3,0.6111111111111112,0.5277777777777778,0.5644390592130336,2,0.5644390592130336,False,0.5644390592130336
D014,17,48,28,7,5,4,0.5833333333333334,0.4375,0.5441155116721604,3,0.6370229443974792,True,0.0
D014,18,45,38,3,6,7,0.8444444444444444,0.7777777777777778,0.5811517106986164,3,0.6370229443974792,False,0.5811517106986164
D014,19,42,29,1,2,7,0.6904761904761905,0.6666666666666666,0.5945918154563369,3,0.6370229443974792,False,0.5945918154563369
D014,20,28,17,1,3,0,0.6071428571428571,0.5714285714285714,0.5909772291831592,3,0.6370229443974792,False,0.5909772291831592
D014,21,34,27,2,3,6,0.7941176470588235,0.7352941176470589,0.6133622504409217,3,0.6370229443974792,False,0.6133622504409217
D014,22,42,31,3,3,7,0.7380952380952381,0.6666666666666666,0.6215882724302695,3,0.6370229443974792,False,0.6215882724302695
D014,23,49,36,4,3,3,0.7346938775510204,0.6530612244897959,0.6264243288428215,3,0.6370229443974792,False,0.6264243288428215
D014,24,46,34,2,2,4,0.7391304347826086,0.6956521739130435,0.6370229443974792,3,0.6370229443974792,False,0.6370229443974792
D015,1,22,18,3,3,2,0.8181818181818182,0.6818181818181818,0.6818181818181818,1,0.5582309489050349,True,0.0
D015,2,46,33,4,6,5,0.717391304347826,0.6304347826086957,0.6540433714346757,1,0.5582309489050349,False,0.6540433714346757
D015,3,20,16,2,0,1,0.8,0.7,0.6719079500800885,1,0.5582309489050349,False,0.6719079500800885
D015,4,30,13,0,2,1,0.43333333333333335,0.43333333333333335,0.5970404596327484,1,0.5582309489050349,False,0.5970404596327484
D015,5,35,17,2,2,7,0.4857142857142857,0.42857142857142855,0.5516142579683688,1,0.5582309489050349,False,0.5516142579683688
D015,6,35,20,4,0,1,0.5714285714285714,0.45714285714285713,0.528862874643932,1,0.5582309489050349,False,0.528862874643932
D015,7,36,24,1,2,3,0.6666666666666666,0.6388888888888888,0.5531539337944001,1,0.5582309489050349,False,0.5531539337944001
D015,8,45,30,4,2,5,0.6666666666666666,0.5777777777777777,0.5582309489050349,1,0.5582309489050349,False,0.5582309489050349
D015,9,39,27,2,4,4,0.6923076923076923,0.6410256410256411,0.5743937257362224,2,0.5967254671456449,True,0.0
D015,10,39,28,2,6,4,0.717948717948718,0.6666666666666666,0.5916275696261121,2,0.5967254671456449,False,0.5916275696261121
D015,11,48,34,5,5,4,0.7083333333333334,0.6041666666666666,0.5938864410540189,2,0.5967254671456449,False,0.5938864410540189
D015,12,29,15,4,6,0,0.5172413793103449,0.3793103448275862,0.5563625644818708,2,0.5967254671456449,False,0.5563625644818708
D015,13,30,20,1,3,1,0.6666666666666666,0.6333333333333333,0.5694960959090551,2,0.5967254671456449,False,0.5694960959090551
D015,14,38,25,1,4,3,0.6578947368421053,0.631578947368421,0.5798751785176824,2,0.5967254671456449,False,0.5798751785176824
D015,15,44,27,0,3,9,0.6136363636363636,0.6136363636363636,0.585424075881581,2,0.5967254671456449,False,0.585424075881581
D015,16,29,20,1,1,5,0.6896551724137931,0.6551724137931034,0.5967254671456449,2,0.5967254671456449,False,0.5967254671456449
D015,17,30,17,1,3,2,0.5666666666666667,0.5333333333333333,0.5865760848102225,3,0.564219254430112,True,0.0
D015,18,26,15,1,1,2,0.5769230769230769,0.5384615384615384,0.5789497789272177,3,0.564219254430112,False,0.5789497789272177
D015,19,41,25,1,3,0,0.6097560975609756,0.5853658536585366,0.5799581723192988,3,0.564219254430112,False,0.5799581723192988
D015,20,32,20,2,5,2,0.625,0.5625,0.5772338531373886,3,0.564219254430112,False,0.5772338531373886
D015,21,49,29,4,2,3,0.5918367346938775,0.5102040816326531,0.566836851954732,3,0.564219254430112,False,0.566836851954732
D015,22,35,26,4,3,5,0.7428571428571429,0.6285714285714286,0.576363829655817,3,0.564219254430112,False,0.576363829655817
D015,23,25,12,0,0,4,0.48,0.48,0.5615568005768901,3,0.564219254430112,False,0.5615568005768901
D015,24,38,23,1,2,5,0.6052631578947368,0.5789473684210527,0.564219254430112,3,0.564219254430112,False,0.564219254430112
D016,1,37,22,3,3,2,0.5945945945945946,0.5135135135135135,0.5135135135135135,1,0.533766059862525,True,0.0
D016,2,34,22,0,2,3,0.6470588235294118,0.6470588235294118,0.5857001675761612,1,0.533766059862525,False,0.5857001675761612
D016,3,24,12,0,0,3,0.5,0.5,0.5523862054474299,1,0.533766059862525,False,0.5523862054474299
D016,4,32,22,3,2,4,0.6875,0.59375,0.5653666454278387,1,0.533766059862525,False,0.5653666454278387
D016,5,23,13,2,4,3,0.5652173913043478,0.4782608695652174,0.5418793343443705,1,0.533766059862525,False,0.5418793343443705
D016,6,25,13,2,3,3,0.52,0.44,0.5173439112612686,1,0.533766059862525,False,0.5173439112612686
D016,7,49,32,4,1,9,0.6530612244897959,0.5714285714285714,0.5292844844818162,1,0.533766059862525,False,0.5292844844818162
D016,8,49,27,0,4,4,0.5510204081632653,0.5510204081632653,0.533766059862525,1,0.533766059862525,False,0.533766059862525
D016,9,33,23,3,4,5,0.696969696969697,0.6060606060606061,0.5478790493112863,2,0.5457819427178662,True,0.0
D016,10,45,34,8,5,6,0.7555555555555555,0.5777777777777777,0.5534632434824261,2,0.5457819427178662,False,0.5534632434824261
D016,11,41,25,4,0,5,0.6097560975609756,0.5121951219512195,0.5460289457567814,2,0.5457819427178662,False,0.5460289457567814
D016,12,37,19,3,5,5,0.5135135135135135,0.43243243243243246,0.526163818093581,2,0.5457819427178662,False,0.526163818093581
D016,13,46,33,2,3,3,0.717391304347826,0.6739130434782609,0.5513742859619291,2,0.5457819427178662,False,0.5513742859619291
D016,14,49,28,4,4,3,0.5714285714285714,0.4897959183673469,0.5410795435468372,2,0.5457819427178662,False,0.5410795435468372
D016,15,41,23,3,4,6,0.5609756097560976,0.4878048780487805,0.5323234631573142,2,0.5457819427178662,False,0.5323234631573142
D016,16,26,19,3,1,2,0.7307692307692307,0.6153846153846154,0.5457819427178662,2,0.5457819427178662,False,0.5457819427178662
D016,17,37,28,5,3,6,0.7567567567567568,0.6216216216216216,0.5579242362659719,3,0.5553818030549175,True,0.0
D016,18,27,21,2,5,6,0.7777777777777778,0.7037037037037037,0.5810307371999059,3,0.5553818030549175,False,0.5810307371999059
D016,19,20,12,0,4,1,0.6,0.6,0.5840120739301177,3,0.5553818030549175,False,0.5840120739301177
D016,20,26,20,1,2,3,0.7692307692307693,0.7307692307692307,0.6069132877655107,3,0.5553818030549175,False,0.6069132877655107
D016,21,35,20,2,6,4,0.5714285714285714,0.5142857142857142,0.5925458064300266,3,0.5553818030549175,False,0.5925458064300266
D016,22,25,16,1,1,3,0.64,0.6,0.5936961493952281,3,0.5553818030549175,False,0.5936961493952281
D016,23,42,24,3,0,2,0.5714285714285714,0.5,0.5792990295045609,3,0.5553818030549175,False,0.5792990295045609
D016,24,26,13,2,2,1,0.5,0.4230769230769231,0.5553818030549175,3,0.5553818030549175,False,0.5553818030549175
D017,1,32,24,5,2,4,0.75,0.59375,0.59375,1,0.6258357175799799,True,0.0
D017,2,33,25,1,4,2,0.7575757575757576,0.7272727272727273,0.6659244471744471,1,0.6258357175799799,False,0.6659244471744471
D017,3,38,27,6,7,6,0.7105263157894737,0.5526315789473685,0.621884459525437,1,0.6258357175799799,False,0.621884459525437
D017,4,42,31,5,7,7,0.7380952380952381,0.6190476190476191,0.620994225978089,1,0.6258357175799799,False,0.620994225978089
D017,5,46,29,3,3,7,0.6304347826086957,0.5652173913043478,0.6059544900448545,1,0.6258357175799799,False,0.6059544900448545
D017,6,46,31,3,3,6,0.6739130434782609,0.6086956521739131,0.6066146393578495,1,0.6258357175799799,False,0.6066146393578495
D017,7,32,22,2,2,2,0.6875,0.625,0.6106736783580888,1,0.6258357175799799,False,0.6106736783580888
D017,8,38,27,1,4,6,0.7105263157894737,0.6842105263157895,0.6258357175799799,1,0.6258357175799799,False,0.6258357175799799
